Monthly_Usage_kWh,Year,Household_Size,Adoption_Year,Cost_Savings_USD,Income_Level_Encoded,Urban_Encoded,Subsidy_Encoded,Region_Asia,Region_Australia,Region_Europe,Region_North America,Region_South America,Country_Australia,Country_Brazil,Country_Canada,Country_Chile,Country_China,Country_Colombia,Country_Egypt,Country_France,Country_Germany,Country_Ghana,Country_India,Country_Indonesia,Country_Italy,Country_Japan,Country_Kenya,Country_Mexico,Country_New Zealand,Country_Nigeria,Country_Peru,Country_South Africa,Country_South Korea,Country_Spain,Country_UK,Country_USA,Energy_Source_Geothermal,Energy_Source_Hydro,Energy_Source_Solar,Energy_Source_Wind
-1.517896973596145,2021,-0.20901990428748546,-1.5086960992943603,1.2051258856722602,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.532726297206248,2020,0.6618963635770365,-0.7533409093939749,-0.2146006480925654,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.455644665148745,2023,-0.20901990428748546,1.0091545337069248,-0.13589005838211773,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.6865030452531409,2020,1.5328126314415584,-0.5015558460938464,-1.6371232951685968,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9965316671426964,2022,1.0973544975092975,-0.5015558460938464,-1.5551971751502622,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.6465669253992793,2020,-0.6444780382197465,-1.256911035994232,0.4009636973694264,2,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.302702364571874,2020,1.5328126314415584,-0.5015558460938464,-1.4653021321949906,2,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0610940599661052,2023,1.5328126314415584,1.7645097236073102,0.7079769389398407,2,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.32082247445901674,2023,0.6618963635770365,-1.5086960992943603,-1.401690554365055,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7027346336261293,2022,0.22643822964477553,-0.24977078279371787,-1.1485723968681358,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5628335549378867,2023,-1.5153943060842685,0.7573694704067961,-0.5612487958493241,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.2968612322817206,2023,0.6618963635770365,0.7573694704067961,1.5297546411032719,0,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.422171400922723,2021,-1.5153943060842685,1.2609395970070532,-1.3872905708123444,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1216749462896947,2021,1.5328126314415584,1.0091545337069248,0.4347267656022382,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9541919455619234,2020,0.6618963635770365,-0.5015558460938464,-1.5418457340892537,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.5235712163922939,2020,-0.6444780382197465,-0.24977078279371787,-0.788363099552028,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8834784828166392,2020,0.22643822964477553,-0.5015558460938464,1.0068115490749776,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.2843947301277314,2024,-1.0799361721520075,-0.5015558460938464,-0.4331868061960913,2,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.6286375463624274,2023,-1.5153943060842685,0.7573694704067961,-0.7980795933084688,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.3952545096754454,2022,-0.20901990428748546,0.2537993438065392,-0.7336990843179515,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0648133115467742,2024,0.22643822964477553,0.002014280506410646,0.44940636048606963,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.671289732758689,2023,-1.5153943060842685,-1.5086960992943603,-0.6398894827269918,2,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.5001351631628217,2022,-1.0799361721520075,-0.7533409093939749,-0.2108258951224374,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.0095252063187516,2022,-0.20901990428748546,-1.256911035994232,-0.6519826727979574,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6176950429365216,2021,1.5328126314415584,-0.5015558460938464,0.853654442453671,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.6852137639394362,2022,0.6618963635770365,-1.256911035994232,-0.6314312399605936,2,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.1467824216429774,2020,-0.6444780382197465,1.0091545337069248,1.30361897705949,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.2921626370190694,2024,-0.20901990428748546,1.0091545337069248,-0.09758330601859597,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.541664278629859,2024,-1.5153943060842685,-1.256911035994232,0.5293052983537799,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6252289115230051,2020,1.5328126314415584,-0.24977078279371787,-1.0265919536667758,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.2149687006219096,2024,-1.0799361721520075,-1.0051259726941033,-0.7925572695188371,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.061811827838462,2024,-1.0799361721520075,1.2609395970070532,0.17951152312191443,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.2564984951984715,2020,-1.5153943060842685,-1.256911035994232,1.118166761693755,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.3739641785117438,2023,1.0973544975092975,1.2609395970070532,0.14267273024677604,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.7639617637532171,2024,1.5328126314415584,0.2537993438065392,1.2476268080025907,2,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8839766241148854,2023,-1.0799361721520075,1.2609395970070532,-1.5460399040560626,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.48194236024210213,2021,0.6618963635770365,-0.24977078279371787,1.0370095728360018,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.4315172125869686,2021,-1.0799361721520075,-1.256911035994232,0.8685437458358427,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.5974794208799477,2022,1.0973544975092975,-1.0051259726941033,0.5273480190359356,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-1.6091140027476816,2021,0.6618963635770365,-1.5086960992943603,0.005523372332123747,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4620109863867219,2023,-1.5153943060842685,0.5055844071066676,-0.7579553672926632,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.2922146949896511,2023,-1.0799361721520075,-1.0051259726941033,-0.11862405868542095,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.5125546617137624,2023,-1.0799361721520075,-0.5015558460938464,0.5407693629297243,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4087945519718443,2022,-0.20901990428748546,1.2609395970070532,1.2894287020051198,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.4512603827758248,2023,-1.5153943060842685,0.7573694704067961,-0.3230199417345764,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.8101399436960911,2022,-1.0799361721520075,0.002014280506410646,-0.9010464659936281,1,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.6811362129049479,2023,-1.0799361721520075,-0.7533409093939749,-1.1864597322349764,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.35269584063008647,2020,0.6618963635770365,-0.5015558460938464,-0.07136974372604012,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.7176134880230478,2023,1.0973544975092975,1.7645097236073102,0.21187653469912335,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.7156328073770394,2023,0.6618963635770365,1.5127246603071818,-0.6958117489511109,2,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.2045261865684926,2022,0.6618963635770365,-1.256911035994232,-1.4920749171497878,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.9858055839976102,2021,1.5328126314415584,-0.7533409093939749,1.3934441171819816,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4916476403248846,2020,1.0973544975092975,0.5055844071066676,0.6174527704895479,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6841170615502646,2023,-0.6444780382197465,-0.7533409093939749,0.4470296641715444,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7227136901940824,2024,0.6618963635770365,1.7645097236073102,1.307813147026299,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9646344596153402,2020,-0.20901990428748546,1.0091545337069248,1.32242283907735,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5886537437959929,2023,-1.5153943060842685,1.7645097236073102,0.9776620678056553,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4157606032654646,2020,1.5328126314415584,0.5055844071066676,1.2443413748619234,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.307780573460864,2021,-1.5153943060842685,-1.5086960992943603,1.1027182356493417,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.1363399075895606,2021,-0.6444780382197465,-0.5015558460938464,-1.518568090773464,0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.380353661996483,2023,-0.6444780382197465,1.2609395970070532,1.3382208792856636,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.5947358168327762,2023,-1.5153943060842685,0.7573694704067961,-0.1522473212526724,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.34897911623318406,2021,-0.20901990428748546,-0.5015558460938464,-0.2653501046909535,2,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.027287695861599414,2020,-1.5153943060842685,0.002014280506410646,-1.073706462960596,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.356440781641284,2022,0.6618963635770365,-0.24977078279371787,-0.22508607300958774,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.08138120609153811,2021,-1.0799361721520075,0.5055844071066676,1.0874794181032692,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.98823487515505,2020,1.5328126314415584,-1.0051259726941033,-0.12617356462567691,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.6171466917419357,2024,-1.0799361721520075,-0.5015558460938464,1.019743573139305,0,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.8671207852204432,2024,0.6618963635770365,1.0091545337069248,-0.04180084546003717,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3588725999824907,2021,1.5328126314415584,-0.7533409093939749,-1.2325956018698747,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-1.0845326403793438,2024,0.6618963635770365,1.5127246603071818,0.29471139154360004,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7614320528030984,2024,-0.20901990428748546,-1.0051259726941033,0.7051109227958544,0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.4555016170110264,2023,0.22643822964477553,0.7573694704067961,-0.4027091711039462,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.363118888585226,2020,-1.5153943060842685,-0.7533409093939749,-1.5326884629950543,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.4126110170519008,2020,-0.6444780382197465,0.5055844071066676,-1.2639120709553815,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.05503650739513232,2024,1.0973544975092975,-0.24977078279371787,1.5342284224012015,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.03934889495872081,2022,-1.0799361721520075,-1.256911035994232,0.8749049036188364,0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0297903591621407,2020,-0.6444780382197465,-0.7533409093939749,1.3834480120944201,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.3563460953256632,2022,-1.0799361721520075,-1.256911035994232,-1.3182265720255573,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.6940607551959108,2021,1.0973544975092975,0.7573694704067961,0.6886837570925197,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.9968918146707583,2023,1.5328126314415584,0.5055844071066676,0.303728856972239,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-1.5266705927095179,2021,0.22643822964477553,-0.24977078279371787,-0.42025478213176354,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.4620818313460562,2023,1.0973544975092975,1.5127246603071818,1.6013351418701445,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.9087477932963929,2024,1.0973544975092975,-1.256911035994232,-0.128060941110741,2,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.1723403555819338,2021,-0.6444780382197465,-1.5086960992943603,0.6047304549235605,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.26191048307547066,2024,1.5328126314415584,-0.7533409093939749,-0.5156721488766669,2,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6649743005265758,2021,1.0973544975092975,1.2609395970070532,-0.178251175046888,2,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.880593678705992,2024,0.22643822964477553,1.5127246603071818,-0.584176925001213,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.519467975927277,2020,0.6618963635770365,-1.0051259726941033,-0.05641053751108833,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.5413568681819034,2022,0.6618963635770365,-1.5086960992943603,-0.5479672576210958,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.19403414172826078,2023,-0.20901990428748546,1.2609395970070532,0.8554719161059549,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6211300463159968,2024,-0.6444780382197465,1.7645097236073102,0.3270065002880289,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.42345951327171005,2021,0.22643822964477553,0.2537993438065392,1.4123877848654016,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.09924090913377322,2022,1.0973544975092975,-0.24977078279371787,-0.47470908886749974,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.048222254755248,2021,0.22643822964477553,-0.24977078279371787,0.0903155084944444,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1409412893528241,2020,1.5328126314415584,0.2537993438065392,-0.006080497909380957,2,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
